"id_1","label_1","id_2","label_2","id_3","label_3","id_4","label_4","id_5","label_5"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.14","Fabrication d'autres produits chimiques organiques de base","20.14Z","Fabrication d'autres produits chimiques organiques de base"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.15","Fabrication de produits azotés et d'engrais","20.15Z","Fabrication de produits azotés et d'engrais"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.16","Fabrication de matières plastiques de base","20.16Z","Fabrication de matières plastiques de base"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.17","Fabrication de caoutchouc synthétique","20.17Z","Fabrication de caoutchouc synthétique"
"C","Industrie manufacturière","20","Industrie chimique","20.2","Fabrication de pesticides et d'autres produits agrochimiques","20.20","Fabrication de pesticides et d'autres produits agrochimiques","20.20Z","Fabrication de pesticides et d'autres produits agrochimiques"
"C","Industrie manufacturière","20","Industrie chimique","20.3","Fabrication de peintures, vernis, encres et mastics","20.30","Fabrication de peintures, vernis, encres et mastics","20.30Z","Fabrication de peintures, vernis, encres et mastics"
"C","Industrie manufacturière","20","Industrie chimique","20.4","Fabrication de savons, de produits d'entretien et de parfums","20.41","Fabrication de savons, détergents et produits d'entretien","20.41Z","Fabrication de savons, détergents et produits d'entretien"
"C","Industrie manufacturière","20","Industrie chimique","20.4","Fabrication de savons, de produits d'entretien et de parfums","20.42","Fabrication de parfums et de produits pour la toilette","20.42Z","Fabrication de parfums et de produits pour la toilette"
"C","Industrie manufacturière","20","Industrie chimique","20.5","Fabrication d'autres produits chimiques","20.51","Fabrication de produits explosifs","20.51Z","Fabrication de produits explosifs"
"C","Industrie manufacturière","20","Industrie chimique","20.5","Fabrication d'autres produits chimiques","20.52","Fabrication de colles","20.52Z","Fabrication de colles"
"C","Industrie manufacturière","20","Industrie chimique","20.5","Fabrication d'autres produits chimiques","20.53","Fabrication d'huiles essentielles","20.53Z","Fabrication d'huiles essentielles"
"C","Industrie manufacturière","20","Industrie chimique","20.5","Fabrication d'autres produits chimiques","20.59","Fabrication d'autres produits chimiques n.c.a.","20.59Z","Fabrication d'autres produits chimiques n.c.a."
"C","Industrie manufacturière","20","Industrie chimique","20.6","Fabrication de fibres artificielles ou synthétiques","20.60","Fabrication de fibres artificielles ou synthétiques","20.60Z","Fabrication de fibres artificielles ou synthétiques"
"C","Industrie manufacturière","21","Industrie pharmaceutique","21.1","Fabrication de produits pharmaceutiques de base","21.10","Fabrication de produits pharmaceutiques de base","21.10Z","Fabrication de produits pharmaceutiques de base"
"C","Industrie manufacturière","21","Industrie pharmaceutique","21.2","Fabrication de préparations pharmaceutiques","21.20","Fabrication de préparations pharmaceutiques","21.20Z","Fabrication de préparations pharmaceutiques"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.1","Fabrication de produits en caoutchouc","22.11","Fabrication et rechapage de pneumatiques","22.11Z","Fabrication et rechapage de pneumatiques"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.1","Fabrication de produits en caoutchouc","22.19","Fabrication d'autres articles en caoutchouc","22.19Z","Fabrication d'autres articles en caoutchouc"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.2","Fabrication de produits en plastique","22.21","Fabrication de plaques, feuilles, tubes et profilés en matières plastiques","22.21Z","Fabrication de plaques, feuilles, tubes et profilés en matières plastiques"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.2","Fabrication de produits en plastique","22.22","Fabrication d'emballages en matières plastiques","22.22Z","Fabrication d'emballages en matières plastiques"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.2","Fabrication de produits en plastique","22.23","Fabrication d'éléments en matières plastiques pour la construction","22.23Z","Fabrication d'éléments en matières plastiques pour la construction"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.2","Fabrication de produits en plastique","22.29","Fabrication d'autres articles en matières plastiques","22.29A","Fabrication de pièces techniques à base de matières plastiques"
"C","Industrie manufacturière","22","Fabrication de produits en caoutchouc et en plastique","22.2","Fabrication de produits en plastique","22.29","Fabrication d'autres articles en matières plastiques","22.29B","Fabrication de produits de consommation courante en matières plastiques"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.1","Fabrication de verre et d'articles en verre","23.11","Fabrication de verre plat","23.11Z","Fabrication de verre plat"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.1","Fabrication de verre et d'articles en verre","23.12","Façonnage et transformation du verre plat","23.12Z","Façonnage et transformation du verre plat"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.1","Fabrication de verre et d'articles en verre","23.13","Fabrication de verre creux","23.13Z","Fabrication de verre creux"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.1","Fabrication de verre et d'articles en verre","23.14","Fabrication de fibres de verre","23.14Z","Fabrication de fibres de verre"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.1","Fabrication de verre et d'articles en verre","23.19","Fabrication et façonnage d'autres articles en verre, y compris verre technique","23.19Z","Fabrication et façonnage d'autres articles en verre, y compris verre technique"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.2","Fabrication de produits réfractaires","23.20","Fabrication de produits réfractaires","23.20Z","Fabrication de produits réfractaires"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.3","Fabrication de matériaux de construction en terre cuite","23.31","Fabrication de carreaux en céramique","23.31Z","Fabrication de carreaux en céramique"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.3","Fabrication de matériaux de construction en terre cuite","23.32","Fabrication de briques, tuiles et produits de construction, en terre cuite","23.32Z","Fabrication de briques, tuiles et produits de construction, en terre cuite"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.4","Fabrication d'autres produits en céramique et en porcelaine","23.41","Fabrication d'articles céramiques à usage domestique ou ornemental","23.41Z","Fabrication d'articles céramiques à usage domestique ou ornemental"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.4","Fabrication d'autres produits en céramique et en porcelaine","23.42","Fabrication d'appareils sanitaires en céramique","23.42Z","Fabrication d'appareils sanitaires en céramique"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.4","Fabrication d'autres produits en céramique et en porcelaine","23.43","Fabrication d'isolateurs et pièces isolantes en céramique","23.43Z","Fabrication d'isolateurs et pièces isolantes en céramique"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.4","Fabrication d'autres produits en céramique et en porcelaine","23.44","Fabrication d'autres produits céramiques à usage technique","23.44Z","Fabrication d'autres produits céramiques à usage technique"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.4","Fabrication d'autres produits en céramique et en porcelaine","23.49","Fabrication d'autres produits céramiques","23.49Z","Fabrication d'autres produits céramiques"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.5","Fabrication de ciment, chaux et plâtre","23.51","Fabrication de ciment","23.51Z","Fabrication de ciment"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.5","Fabrication de ciment, chaux et plâtre","23.52","Fabrication de chaux et plâtre","23.52Z","Fabrication de chaux et plâtre"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.6","Fabrication d'ouvrages en béton, en ciment ou en plâtre","23.61","Fabrication d'éléments en béton pour la construction","23.61Z","Fabrication d'éléments en béton pour la construction"
"C","Industrie manufacturière","23","Fabrication d'autres produits minéraux non métalliques","23.6","Fabrication d'ouvrages en béton, en ciment ou en plâtre","23.62","Fabrication d'éléments en plâtre pour la construction","23.62Z","Fabrication d'éléments en plâtre pour la construction"
